cod_com,den_com,sigla,cod_prov,den_prov,cod_reg,den_reg,pop
3122,Prato Sesia,NO,3,Novara,1,Piemonte,1863
3129,Recetto,NO,3,Novara,1,Piemonte,933
3130,Romagnano Sesia,NO,3,Novara,1,Piemonte,3856
3131,Romentino,NO,3,Novara,1,Piemonte,5508
3133,San Maurizio d'Opaglio,NO,3,Novara,1,Piemonte,3017
3134,San Nazzaro Sesia,NO,3,Novara,1,Piemonte,736
3135,San Pietro Mosezzo,NO,3,Novara,1,Piemonte,1891
3138,Sillavengo,NO,3,Novara,1,Piemonte,553
3139,Sizzano,NO,3,Novara,1,Piemonte,1402
3140,Soriso,NO,3,Novara,1,Piemonte,745
3141,Sozzago,NO,3,Novara,1,Piemonte,1076
3143,Suno,NO,3,Novara,1,Piemonte,2744
3144,Terdobbiate,NO,3,Novara,1,Piemonte,464
3146,Tornaco,NO,3,Novara,1,Piemonte,917
3149,Trecate,NO,3,Novara,1,Piemonte,20563
3153,Vaprio d'Agogna,NO,3,Novara,1,Piemonte,979
3154,Varallo Pombia,NO,3,Novara,1,Piemonte,4889
3158,Vespolate,NO,3,Novara,1,Piemonte,2009
3159,Vicolungo,NO,3,Novara,1,Piemonte,863
3164,Vinzaglio,NO,3,Novara,1,Piemonte,545
3166,Gattico-Veruno,NO,3,Novara,1,Piemonte,5177
4001,Acceglio,CN,4,Cuneo,1,Piemonte,158
4002,Aisone,CN,4,Cuneo,1,Piemonte,219
4003,Alba,CN,4,Cuneo,1,Piemonte,31516
4004,Albaretto della Torre,CN,4,Cuneo,1,Piemonte,232
4005,Alto,CN,4,Cuneo,1,Piemonte,137
4006,Argentera,CN,4,Cuneo,1,Piemonte,74
4007,Arguello,CN,4,Cuneo,1,Piemonte,196
4008,Bagnasco,CN,4,Cuneo,1,Piemonte,1019
4009,Bagnolo Piemonte,CN,4,Cuneo,1,Piemonte,5911
4010,Baldissero d'Alba,CN,4,Cuneo,1,Piemonte,1067
4011,Barbaresco,CN,4,Cuneo,1,Piemonte,612
4012,Barge,CN,4,Cuneo,1,Piemonte,7506
4013,Barolo,CN,4,Cuneo,1,Piemonte,679
4014,Bastia Mondovì,CN,4,Cuneo,1,Piemonte,641
4015,Battifollo,CN,4,Cuneo,1,Piemonte,221
4016,Beinette,CN,4,Cuneo,1,Piemonte,3477
4017,Bellino,CN,4,Cuneo,1,Piemonte,102
4018,Belvedere Langhe,CN,4,Cuneo,1,Piemonte,351
4019,Bene Vagienna,CN,4,Cuneo,1,Piemonte,3678
4020,Benevello,CN,4,Cuneo,1,Piemonte,482
4021,Bergolo,CN,4,Cuneo,1,Piemonte,56
4022,Bernezzo,CN,4,Cuneo,1,Piemonte,4188
4023,Bonvicino,CN,4,Cuneo,1,Piemonte,100
4024,Borgomale,CN,4,Cuneo,1,Piemonte,377
4025,Borgo San Dalmazzo,CN,4,Cuneo,1,Piemonte,12417
4026,Bosia,CN,4,Cuneo,1,Piemonte,174
4027,Bossolasco,CN,4,Cuneo,1,Piemonte,628
4028,Boves,CN,4,Cuneo,1,Piemonte,9686
4029,Bra,CN,4,Cuneo,1,Piemonte,29592
4030,Briaglia,CN,4,Cuneo,1,Piemonte,299
4031,Briga Alta,CN,4,Cuneo,1,Piemonte,42
4032,Brondello,CN,4,Cuneo,1,Piemonte,277
4033,Brossasco,CN,4,Cuneo,1,Piemonte,1031
4034,Busca,CN,4,Cuneo,1,Piemonte,10114
4035,Camerana,CN,4,Cuneo,1,Piemonte,593
4037,Canale,CN,4,Cuneo,1,Piemonte,5600
4038,Canosio,CN,4,Cuneo,1,Piemonte,78
4039,Caprauna,CN,4,Cuneo,1,Piemonte,93
4040,Caraglio,CN,4,Cuneo,1,Piemonte,6804
4041,Caramagna Piemonte,CN,4,Cuneo,1,Piemonte,3051
4042,Cardè,CN,4,Cuneo,1,Piemonte,1155
4043,Carrù,CN,4,Cuneo,1,Piemonte,4353
4044,Cartignano,CN,4,Cuneo,1,Piemonte,177
4045,Casalgrasso,CN,4,Cuneo,1,Piemonte,1419
4046,Castagnito,CN,4,Cuneo,1,Piemonte,2185
4047,Casteldelfino,CN,4,Cuneo,1,Piemonte,151
4049,Castelletto Stura,CN,4,Cuneo,1,Piemonte,1358
4050,Castelletto Uzzone,CN,4,Cuneo,1,Piemonte,316
4051,Castellinaldo d'Alba,CN,4,Cuneo,1,Piemonte,897
4052,Castellino Tanaro,CN,4,Cuneo,1,Piemonte,295
4053,Castelmagno,CN,4,Cuneo,1,Piemonte,59
4054,Castelnuovo di Ceva,CN,4,Cuneo,1,Piemonte,107
4055,Castiglione Falletto,CN,4,Cuneo,1,Piemonte,696
4056,Castiglione Tinella,CN,4,Cuneo,1,Piemonte,836
4057,Castino,CN,4,Cuneo,1,Piemonte,475
4058,Cavallerleone,CN,4,Cuneo,1,Piemonte,661
4059,Cavallermaggiore,CN,4,Cuneo,1,Piemonte,5417
4060,Celle di Macra,CN,4,Cuneo,1,Piemonte,87
4061,Centallo,CN,4,Cuneo,1,Piemonte,6947
4062,Ceresole Alba,CN,4,Cuneo,1,Piemonte,2031
4063,Cerretto Langhe,CN,4,Cuneo,1,Piemonte,419
4064,Cervasca,CN,4,Cuneo,1,Piemonte,5161
4065,Cervere,CN,4,Cuneo,1,Piemonte,2238
4066,Ceva,CN,4,Cuneo,1,Piemonte,5651
4067,Cherasco,CN,4,Cuneo,1,Piemonte,9335
4068,Chiusa di Pesio,CN,4,Cuneo,1,Piemonte,3629
4069,Cigliè,CN,4,Cuneo,1,Piemonte,181
4070,Cissone,CN,4,Cuneo,1,Piemonte,86
4071,Clavesana,CN,4,Cuneo,1,Piemonte,807
4072,Corneliano d'Alba,CN,4,Cuneo,1,Piemonte,2148
4073,Cortemilia,CN,4,Cuneo,1,Piemonte,2264
4074,Cossano Belbo,CN,4,Cuneo,1,Piemonte,938
4075,Costigliole Saluzzo,CN,4,Cuneo,1,Piemonte,3314
4076,Cravanzana,CN,4,Cuneo,1,Piemonte,371
4077,Crissolo,CN,4,Cuneo,1,Piemonte,156
4078,Cuneo,CN,4,Cuneo,1,Piemonte,56311
4079,Demonte,CN,4,Cuneo,1,Piemonte,1911
4080,Diano d'Alba,CN,4,Cuneo,1,Piemonte,3618
4081,Dogliani,CN,4,Cuneo,1,Piemonte,4722
4082,Dronero,CN,4,Cuneo,1,Piemonte,7045
4083,Elva,CN,4,Cuneo,1,Piemonte,87
4084,Entracque,CN,4,Cuneo,1,Piemonte,840
4085,Envie,CN,4,Cuneo,1,Piemonte,1966
4086,Farigliano,CN,4,Cuneo,1,Piemonte,1724
4087,Faule,CN,4,Cuneo,1,Piemonte,474
4088,Feisoglio,CN,4,Cuneo,1,Piemonte,301
4089,Fossano,CN,4,Cuneo,1,Piemonte,24658
4090,Frabosa Soprana,CN,4,Cuneo,1,Piemonte,750
4091,Frabosa Sottana,CN,4,Cuneo,1,Piemonte,1547
4092,Frassino,CN,4,Cuneo,1,Piemonte,270
4093,Gaiola,CN,4,Cuneo,1,Piemonte,583
4094,Gambasca,CN,4,Cuneo,1,Piemonte,343
4095,Garessio,CN,4,Cuneo,1,Piemonte,3003
4096,Genola,CN,4,Cuneo,1,Piemonte,2584
4097,Gorzegno,CN,4,Cuneo,1,Piemonte,265
4098,Gottasecca,CN,4,Cuneo,1,Piemonte,130
4099,Govone,CN,4,Cuneo,1,Piemonte,2293
4100,Grinzane Cavour,CN,4,Cuneo,1,Piemonte,1989
4101,Guarene,CN,4,Cuneo,1,Piemonte,3568
4102,Igliano,CN,4,Cuneo,1,Piemonte,66
4103,Isasca,CN,4,Cuneo,1,Piemonte,78
4104,Lagnasco,CN,4,Cuneo,1,Piemonte,1418
4105,La Morra,CN,4,Cuneo,1,Piemonte,2722
4106,Lequio Berria,CN,4,Cuneo,1,Piemonte,452
4107,Lequio Tanaro,CN,4,Cuneo,1,Piemonte,758
4108,Lesegno,CN,4,Cuneo,1,Piemonte,834
4109,Levice,CN,4,Cuneo,1,Piemonte,196
4110,Limone Piemonte,CN,4,Cuneo,1,Piemonte,1461
4111,Lisio,CN,4,Cuneo,1,Piemonte,190
4112,Macra,CN,4,Cuneo,1,Piemonte,49
4113,Magliano Alfieri,CN,4,Cuneo,1,Piemonte,2211
4114,Magliano Alpi,CN,4,Cuneo,1,Piemonte,2192
4115,Mango,CN,4,Cuneo,1,Piemonte,1303
4116,Manta,CN,4,Cuneo,1,Piemonte,3808
4117,Marene,CN,4,Cuneo,1,Piemonte,3284
4118,Margarita,CN,4,Cuneo,1,Piemonte,1414
4119,Marmora,CN,4,Cuneo,1,Piemonte,58
4120,Marsaglia,CN,4,Cuneo,1,Piemonte,221
4121,Martiniana Po,CN,4,Cuneo,1,Piemonte,740
4122,Melle,CN,4,Cuneo,1,Piemonte,286
4123,Moiola,CN,4,Cuneo,1,Piemonte,221
4124,Mombarcaro,CN,4,Cuneo,1,Piemonte,258
4125,Mombasiglio,CN,4,Cuneo,1,Piemonte,609
4126,Monastero di Vasco,CN,4,Cuneo,1,Piemonte,1299
4127,Monasterolo Casotto,CN,4,Cuneo,1,Piemonte,83
4128,Monasterolo di Savigliano,CN,4,Cuneo,1,Piemonte,1376
4129,Monchiero,CN,4,Cuneo,1,Piemonte,568
4130,Mondovì,CN,4,Cuneo,1,Piemonte,22308
4131,Monesiglio,CN,4,Cuneo,1,Piemonte,609
4132,Monforte d'Alba,CN,4,Cuneo,1,Piemonte,1978
4133,Montà,CN,4,Cuneo,1,Piemonte,4679
4134,Montaldo di Mondovì,CN,4,Cuneo,1,Piemonte,546
4135,Montaldo Roero,CN,4,Cuneo,1,Piemonte,849
4136,Montanera,CN,4,Cuneo,1,Piemonte,738
4137,Montelupo Albese,CN,4,Cuneo,1,Piemonte,478
4138,Montemale di Cuneo,CN,4,Cuneo,1,Piemonte,228
4139,Monterosso Grana,CN,4,Cuneo,1,Piemonte,510
4140,Monteu Roero,CN,4,Cuneo,1,Piemonte,1580
4141,Montezemolo,CN,4,Cuneo,1,Piemonte,229
4142,Monticello d'Alba,CN,4,Cuneo,1,Piemonte,2365
4143,Moretta,CN,4,Cuneo,1,Piemonte,4064
4144,Morozzo,CN,4,Cuneo,1,Piemonte,2022
4145,Murazzano,CN,4,Cuneo,1,Piemonte,836
4146,Murello,CN,4,Cuneo,1,Piemonte,932
4147,Narzole,CN,4,Cuneo,1,Piemonte,3528
4148,Neive,CN,4,Cuneo,1,Piemonte,3319
4149,Neviglie,CN,4,Cuneo,1,Piemonte,364
4150,Niella Belbo,CN,4,Cuneo,1,Piemonte,363
4151,Niella Tanaro,CN,4,Cuneo,1,Piemonte,1006
4152,Novello,CN,4,Cuneo,1,Piemonte,969
4153,Nucetto,CN,4,Cuneo,1,Piemonte,399
4154,Oncino,CN,4,Cuneo,1,Piemonte,83
4155,Ormea,CN,4,Cuneo,1,Piemonte,1554
4156,Ostana,CN,4,Cuneo,1,Piemonte,90
4157,Paesana,CN,4,Cuneo,1,Piemonte,2703
4158,Pagno,CN,4,Cuneo,1,Piemonte,575
4159,Pamparato,CN,4,Cuneo,1,Piemonte,285
4160,Paroldo,CN,4,Cuneo,1,Piemonte,204
4161,Perletto,CN,4,Cuneo,1,Piemonte,269
4162,Perlo,CN,4,Cuneo,1,Piemonte,112
4163,Peveragno,CN,4,Cuneo,1,Piemonte,5618
4164,Pezzolo Valle Uzzone,CN,4,Cuneo,1,Piemonte,326
4165,Pianfei,CN,4,Cuneo,1,Piemonte,2120
4166,Piasco,CN,4,Cuneo,1,Piemonte,2770
4167,Pietraporzio,CN,4,Cuneo,1,Piemonte,76
4168,Piobesi d'Alba,CN,4,Cuneo,1,Piemonte,1400
4169,Piozzo,CN,4,Cuneo,1,Piemonte,982
4170,Pocapaglia,CN,4,Cuneo,1,Piemonte,3346
4171,Polonghera,CN,4,Cuneo,1,Piemonte,1104
4172,Pontechianale,CN,4,Cuneo,1,Piemonte,167
4173,Pradleves,CN,4,Cuneo,1,Piemonte,237
4174,Prazzo,CN,4,Cuneo,1,Piemonte,173
4175,Priero,CN,4,Cuneo,1,Piemonte,508
4176,Priocca,CN,4,Cuneo,1,Piemonte,2021
4177,Priola,CN,4,Cuneo,1,Piemonte,686
4178,Prunetto,CN,4,Cuneo,1,Piemonte,425
4179,Racconigi,CN,4,Cuneo,1,Piemonte,9896
4180,Revello,CN,4,Cuneo,1,Piemonte,4246
4181,Rifreddo,CN,4,Cuneo,1,Piemonte,1052
4182,Rittana,CN,4,Cuneo,1,Piemonte,110
4183,Roaschia,CN,4,Cuneo,1,Piemonte,99
4184,Roascio,CN,4,Cuneo,1,Piemonte,94
4185,Robilante,CN,4,Cuneo,1,Piemonte,2220
4186,Roburent,CN,4,Cuneo,1,Piemonte,480
4187,Roccabruna,CN,4,Cuneo,1,Piemonte,1544
4188,Rocca Cigliè,CN,4,Cuneo,1,Piemonte,130
4189,Rocca de' Baldi,CN,4,Cuneo,1,Piemonte,1607
4190,Roccaforte Mondovì,CN,4,Cuneo,1,Piemonte,2138
4191,Roccasparvera,CN,4,Cuneo,1,Piemonte,746
4192,Roccavione,CN,4,Cuneo,1,Piemonte,2676
4193,Rocchetta Belbo,CN,4,Cuneo,1,Piemonte,157
4194,Roddi,CN,4,Cuneo,1,Piemonte,1600
4195,Roddino,CN,4,Cuneo,1,Piemonte,417
4196,Rodello,CN,4,Cuneo,1,Piemonte,965
4197,Rossana,CN,4,Cuneo,1,Piemonte,833
4198,Ruffia,CN,4,Cuneo,1,Piemonte,354
4199,Sale delle Langhe,CN,4,Cuneo,1,Piemonte,477
4200,Sale San Giovanni,CN,4,Cuneo,1,Piemonte,161
4201,Saliceto,CN,4,Cuneo,1,Piemonte,1251
4202,Salmour,CN,4,Cuneo,1,Piemonte,724
4203,Saluzzo,CN,4,Cuneo,1,Piemonte,17444
4204,Sambuco,CN,4,Cuneo,1,Piemonte,86
4205,Sampeyre,CN,4,Cuneo,1,Piemonte,1004
4206,San Benedetto Belbo,CN,4,Cuneo,1,Piemonte,161
4207,San Damiano Macra,CN,4,Cuneo,1,Piemonte,406
4208,Sanfrè,CN,4,Cuneo,1,Piemonte,3009
4209,Sanfront,CN,4,Cuneo,1,Piemonte,2355
4210,San Michele Mondovì,CN,4,Cuneo,1,Piemonte,1895
4211,Sant'Albano Stura,CN,4,Cuneo,1,Piemonte,2367
4212,Santa Vittoria d'Alba,CN,4,Cuneo,1,Piemonte,2853
4213,Santo Stefano Belbo,CN,4,Cuneo,1,Piemonte,3952
4214,Santo Stefano Roero,CN,4,Cuneo,1,Piemonte,1364
4215,Savigliano,CN,4,Cuneo,1,Piemonte,21664
4216,Scagnello,CN,4,Cuneo,1,Piemonte,183
4217,Scarnafigi,CN,4,Cuneo,1,Piemonte,2131
4218,Serralunga d'Alba,CN,4,Cuneo,1,Piemonte,551
4219,Serravalle Langhe,CN,4,Cuneo,1,Piemonte,301
4220,Sinio,CN,4,Cuneo,1,Piemonte,487
4221,Somano,CN,4,Cuneo,1,Piemonte,324
4222,Sommariva del Bosco,CN,4,Cuneo,1,Piemonte,6333
4223,Sommariva Perno,CN,4,Cuneo,1,Piemonte,2738
4224,Stroppo,CN,4,Cuneo,1,Piemonte,100
4225,Tarantasca,CN,4,Cuneo,1,Piemonte,2147
4226,Torre Bormida,CN,4,Cuneo,1,Piemonte,165
4227,Torre Mondovì,CN,4,Cuneo,1,Piemonte,489
4228,Torre San Giorgio,CN,4,Cuneo,1,Piemonte,732
4229,Torresina,CN,4,Cuneo,1,Piemonte,46
4230,Treiso,CN,4,Cuneo,1,Piemonte,768
4231,Trezzo Tinella,CN,4,Cuneo,1,Piemonte,312
4232,Trinità,CN,4,Cuneo,1,Piemonte,2230
4233,Valdieri,CN,4,Cuneo,1,Piemonte,917
4234,Valgrana,CN,4,Cuneo,1,Piemonte,779
4235,Valloriate,CN,4,Cuneo,1,Piemonte,105
4237,Venasca,CN,4,Cuneo,1,Piemonte,1383
4238,Verduno,CN,4,Cuneo,1,Piemonte,527
4239,Vernante,CN,4,Cuneo,1,Piemonte,1150
4240,Verzuolo,CN,4,Cuneo,1,Piemonte,6417
4241,Vezza d'Alba,CN,4,Cuneo,1,Piemonte,2286
4242,Vicoforte,CN,4,Cuneo,1,Piemonte,3179
4243,Vignolo,CN,4,Cuneo,1,Piemonte,2600
4244,Villafalletto,CN,4,Cuneo,1,Piemonte,2938
4245,Villanova Mondovì,CN,4,Cuneo,1,Piemonte,5823
4246,Villanova Solaro,CN,4,Cuneo,1,Piemonte,748
4247,Villar San Costanzo,CN,4,Cuneo,1,Piemonte,1540
4248,Vinadio,CN,4,Cuneo,1,Piemonte,611
4249,Viola,CN,4,Cuneo,1,Piemonte,366
4250,Vottignasco,CN,4,Cuneo,1,Piemonte,502
5001,Agliano Terme,AT,5,Asti,1,Piemonte,1578
5002,Albugnano,AT,5,Asti,1,Piemonte,500
5003,Antignano,AT,5,Asti,1,Piemonte,965
5004,Aramengo,AT,5,Asti,1,Piemonte,564
5005,Asti,AT,5,Asti,1,Piemonte,75051
5006,Azzano d'Asti,AT,5,Asti,1,Piemonte,382
5007,Baldichieri d'Asti,AT,5,Asti,1,Piemonte,1147
5008,Belveglio,AT,5,Asti,1,Piemonte,326
5009,Berzano di San Pietro,AT,5,Asti,1,Piemonte,405
5010,Bruno,AT,5,Asti,1,Piemonte,310
5011,Bubbio,AT,5,Asti,1,Piemonte,812
5012,Buttigliera d'Asti,AT,5,Asti,1,Piemonte,2531
5013,Calamandrana,AT,5,Asti,1,Piemonte,1678
5014,Calliano,AT,5,Asti,1,Piemonte,1288
5015,Calosso,AT,5,Asti,1,Piemonte,1210
5016,Camerano Casasco,AT,5,Asti,1,Piemonte,412
5017,Canelli,AT,5,Asti,1,Piemonte,10271
5018,Cantarana,AT,5,Asti,1,Piemonte,985
5019,Capriglio,AT,5,Asti,1,Piemonte,316
5020,Casorzo,AT,5,Asti,1,Piemonte,607
5021,Cassinasco,AT,5,Asti,1,Piemonte,593
5022,Castagnole delle Lanze,AT,5,Asti,1,Piemonte,3665
5023,Castagnole Monferrato,AT,5,Asti,1,Piemonte,1170
5024,Castel Boglione,AT,5,Asti,1,Piemonte,596
5025,Castell'Alfero,AT,5,Asti,1,Piemonte,2679
5026,Castellero,AT,5,Asti,1,Piemonte,304
5027,Castelletto Molina,AT,5,Asti,1,Piemonte,139
5028,Castello di Annone,AT,5,Asti,1,Piemonte,1855
5029,Castelnuovo Belbo,AT,5,Asti,1,Piemonte,825
5030,Castelnuovo Calcea,AT,5,Asti,1,Piemonte,727
5031,Castelnuovo Don Bosco,AT,5,Asti,1,Piemonte,3115
5032,Castel Rocchero,AT,5,Asti,1,Piemonte,394
5033,Cellarengo,AT,5,Asti,1,Piemonte,706
5034,Celle Enomondo,AT,5,Asti,1,Piemonte,470
5035,Cerreto d'Asti,AT,5,Asti,1,Piemonte,220
5036,Cerro Tanaro,AT,5,Asti,1,Piemonte,592
5037,Cessole,AT,5,Asti,1,Piemonte,365
5038,Chiusano d'Asti,AT,5,Asti,1,Piemonte,230
5039,Cinaglio,AT,5,Asti,1,Piemonte,451
5040,Cisterna d'Asti,AT,5,Asti,1,Piemonte,1227
5041,Coazzolo,AT,5,Asti,1,Piemonte,293
5042,Cocconato,AT,5,Asti,1,Piemonte,1445
5044,Corsione,AT,5,Asti,1,Piemonte,203
5045,Cortandone,AT,5,Asti,1,Piemonte,308
5046,Cortanze,AT,5,Asti,1,Piemonte,274
5047,Cortazzone,AT,5,Asti,1,Piemonte,591
5048,Cortiglione,AT,5,Asti,1,Piemonte,531
5049,Cossombrato,AT,5,Asti,1,Piemonte,519
5050,Costigliole d'Asti,AT,5,Asti,1,Piemonte,5731
5051,Cunico,AT,5,Asti,1,Piemonte,449
5052,Dusino San Michele,AT,5,Asti,1,Piemonte,1065
5053,Ferrere,AT,5,Asti,1,Piemonte,1525
5054,Fontanile,AT,5,Asti,1,Piemonte,537
5055,Frinco,AT,5,Asti,1,Piemonte,728
5056,Grana,AT,5,Asti,1,Piemonte,585
5057,Grazzano Badoglio,AT,5,Asti,1,Piemonte,607
5058,Incisa Scapaccino,AT,5,Asti,1,Piemonte,2115
5059,Isola d'Asti,AT,5,Asti,1,Piemonte,2026
5060,Loazzolo,AT,5,Asti,1,Piemonte,320
5061,Maranzana,AT,5,Asti,1,Piemonte,241
5062,Maretto,AT,5,Asti,1,Piemonte,383
5063,Moasca,AT,5,Asti,1,Piemonte,502
5064,Mombaldone,AT,5,Asti,1,Piemonte,203
5065,Mombaruzzo,AT,5,Asti,1,Piemonte,1025
5066,Mombercelli,AT,5,Asti,1,Piemonte,2114
5067,Monale,AT,5,Asti,1,Piemonte,997
5068,Monastero Bormida,AT,5,Asti,1,Piemonte,915
5069,Moncalvo,AT,5,Asti,1,Piemonte,2826
5070,Moncucco Torinese,AT,5,Asti,1,Piemonte,880
5071,Mongardino,AT,5,Asti,1,Piemonte,873
5072,Montabone,AT,5,Asti,1,Piemonte,319
5073,Montafia,AT,5,Asti,1,Piemonte,934
5074,Montaldo Scarampi,AT,5,Asti,1,Piemonte,739
5075,Montechiaro d'Asti,AT,5,Asti,1,Piemonte,1258
5076,Montegrosso d'Asti,AT,5,Asti,1,Piemonte,2313
5077,Montemagno,AT,5,Asti,1,Piemonte,1083
5079,Moransengo,AT,5,Asti,1,Piemonte,185
5080,Nizza Monferrato,AT,5,Asti,1,Piemonte,10285
5081,Olmo Gentile,AT,5,Asti,1,Piemonte,71
5082,Passerano Marmorito,AT,5,Asti,1,Piemonte,416
5083,Penango,AT,5,Asti,1,Piemonte,458
5084,Piea,AT,5,Asti,1,Piemonte,552
5085,Pino d'Asti,AT,5,Asti,1,Piemonte,215
5086,Piovà Massaia,AT,5,Asti,1,Piemonte,587
5087,Portacomaro,AT,5,Asti,1,Piemonte,2022
5088,Quaranti,AT,5,Asti,1,Piemonte,166
5089,Refrancore,AT,5,Asti,1,Piemonte,1551
5090,Revigliasco d'Asti,AT,5,Asti,1,Piemonte,785
5091,Roatto,AT,5,Asti,1,Piemonte,370
5092,Robella,AT,5,Asti,1,Piemonte,473
5093,Rocca d'Arazzo,AT,5,Asti,1,Piemonte,900
5094,Roccaverano,AT,5,Asti,1,Piemonte,381
5095,Rocchetta Palafea,AT,5,Asti,1,Piemonte,347
6190,Voltaggio,AL,6,Alessandria,1,Piemonte,710
6191,Cassano Spinola,AL,6,Alessandria,1,Piemonte,1874
6192,Alluvioni Piovera,AL,6,Alessandria,1,Piemonte,1682
6193,Lu e Cuccaro Monferrato,AL,6,Alessandria,1,Piemonte,1380
7001,Allein,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,210
7002,Antey-Saint-André,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,565
7003,Aosta,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,33916
7004,Arnad,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,1245
7005,Arvier,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,870
7006,Avise,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,306
7007,Ayas,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,1393
7008,Aymavilles,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,2104
7009,Bard,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,122
7010,Bionaz,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,225
7011,Brissogne,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,948
7012,Brusson,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,883
7013,Challand-Saint-Anselme,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,758
7014,Challand-Saint-Victor,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,548
7015,Chambave,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,919
7016,Chamois,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,98
7017,Champdepraz,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,714
7018,Champorcher,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,394
7019,Charvensod,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,2338
7020,Châtillon,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,4524
7021,Cogne,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,1377
7022,Courmayeur,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,2761
7023,Donnas,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,2448
7024,Doues,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,512
7025,Emarèse,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,223
7026,Etroubles,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,481
7027,Fénis,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,1769
7028,Fontainemore,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,431
7029,Gaby,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,460
7030,Gignod,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,1715
7031,Gressan,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,3393
7032,Gressoney-La-Trinité,AO,7,Valle d'Aosta/Vallée d'Aoste,2,Valle d'Aosta/Vallée d'Aoste,318
70055,Portocannone,CB,70,Campobasso,14,Molise,2405
70056,Provvidenti,CB,70,Campobasso,14,Molise,105
70057,Riccia,CB,70,Campobasso,14,Molise,5040
70058,Ripabottoni,CB,70,Campobasso,14,Molise,483
70059,Ripalimosani,CB,70,Campobasso,14,Molise,3083
70060,Roccavivara,CB,70,Campobasso,14,Molise,677
70061,Rotello,CB,70,Campobasso,14,Molise,1169
70062,Salcito,CB,70,Campobasso,14,Molise,644
70063,San Biase,CB,70,Campobasso,14,Molise,153
70064,San Felice del Molise,CB,70,Campobasso,14,Molise,591
70065,San Giacomo degli Schiavoni,CB,70,Campobasso,14,Molise,1401
70066,San Giovanni in Galdo,CB,70,Campobasso,14,Molise,528
70067,San Giuliano del Sannio,CB,70,Campobasso,14,Molise,946
70068,San Giuliano di Puglia,CB,70,Campobasso,14,Molise,1024
70069,San Martino in Pensilis,CB,70,Campobasso,14,Molise,4684
70070,San Massimo,CB,70,Campobasso,14,Molise,823
70071,San Polo Matese,CB,70,Campobasso,14,Molise,467
70072,Santa Croce di Magliano,CB,70,Campobasso,14,Molise,4231
70073,Sant'Angelo Limosano,CB,70,Campobasso,14,Molise,335
70074,Sant'Elia a Pianisi,CB,70,Campobasso,14,Molise,1648
70075,Sepino,CB,70,Campobasso,14,Molise,1832
70076,Spinete,CB,70,Campobasso,14,Molise,1225
