,cod_com,cod_prov,cod_reg,den_com,den_prov,den_reg,pop,sigla,mean,std,median
3274,25030,25,5,Livinallongo del Col di Lana,Belluno,Veneto,1311,BL,0.7806324722929897,1.0458233095490004,0.49000000953674316
3275,25032,25,5,Lorenzago di Cadore,Belluno,Veneto,559,BL,0.9194687470793724,1.4556634891256972,0.48499999940395355
3276,25033,25,5,Lozzo di Cadore,Belluno,Veneto,1295,BL,0.7613055520587497,0.9270645583002008,0.4099999964237213
3277,25035,25,5,Ospitale di Cadore,Belluno,Veneto,264,BL,0.5162114515441105,0.30112558148765356,0.41499999165534973
3278,25036,25,5,Pedavena,Belluno,Veneto,4393,BL,2.0726041682064533,3.0057442707934396,0.7475000023841858
3279,25037,25,5,Perarolo di Cadore,Belluno,Veneto,355,BL,0.8800787428232628,0.9216457697884408,0.5
3280,25039,25,5,Pieve di Cadore,Belluno,Veneto,3706,BL,0.8327386889176153,1.1809253004187485,0.44999998807907104
3281,25040,25,5,Ponte nelle Alpi,Belluno,Veneto,8074,BL,2.5247138479208373,2.9621882162023763,1.4700000286102295
3282,25043,25,5,Rivamonte Agordino,Belluno,Veneto,614,BL,0.7188461516912167,0.49198363577479753,0.512499988079071
3283,25044,25,5,Rocca Pietore,Belluno,Veneto,1202,BL,0.7580260017944003,0.7203922313178944,0.4699999988079071
3284,25045,25,5,San Gregorio nelle Alpi,Belluno,Veneto,1605,BL,0.915765761255144,0.7263056507627204,0.5800000429153442
3285,25046,25,5,San Nicolò di Comelico,Belluno,Veneto,391,BL,0.6672027980114197,0.677808739226399,0.38499999046325684
3286,25047,25,5,San Pietro di Cadore,Belluno,Veneto,1597,BL,0.7584983509759305,1.3395054126807613,0.3799999952316284
3287,25048,25,5,Santa Giustina,Belluno,Veneto,6722,BL,1.8232608640539474,1.5168603467778563,1.4300000667572021
3288,25049,25,5,San Tomaso Agordino,Belluno,Veneto,623,BL,0.7196846821823636,0.4304869841285163,0.5049999952316284
3289,25050,25,5,Santo Stefano di Cadore,Belluno,Veneto,2456,BL,0.8289182229789396,1.3047147599834752,0.39499998092651367
3290,25051,25,5,San Vito di Cadore,Belluno,Veneto,1929,BL,0.6536931835792281,0.68260043757,0.44999998807907104
3291,25053,25,5,Sedico,Belluno,Veneto,10222,BL,1.3164980927951464,2.0691741007093274,0.44999998807907104
3292,25054,25,5,Selva di Cadore,Belluno,Veneto,494,BL,1.3035233161301192,1.6372438454056921,0.5850000381469727
3293,25055,25,5,Seren del Grappa,Belluno,Veneto,2426,BL,0.9571751416739771,1.0169575453612634,0.554999977350235
3294,25056,25,5,Sospirolo,Belluno,Veneto,3104,BL,0.8837236839689706,0.9792256807171547,0.4599999785423279
3295,25057,25,5,Soverzene,Belluno,Veneto,365,BL,1.0636904736359913,1.1487716176200415,0.5775000154972076
3296,25058,25,5,Sovramonte,Belluno,Veneto,1360,BL,0.717847221944895,0.45474797089582564,0.5299999713897705
3297,25059,25,5,Taibon Agordino,Belluno,Veneto,1743,BL,0.6387717598180936,0.9392953980596714,0.4399999976158142
3298,25060,25,5,Tambre,Belluno,Veneto,1303,BL,1.1777431875583262,1.262038648143975,0.6449999809265137
3299,25062,25,5,Vallada Agordina,Belluno,Veneto,486,BL,0.8254794523324052,0.6016701448792181,0.5900000333786011
3300,25063,25,5,Valle di Cadore,Belluno,Veneto,1862,BL,0.7547659579743731,0.7383064705026654,0.4749999940395355
3301,25065,25,5,Vigo di Cadore,Belluno,Veneto,1400,BL,0.7340422888003771,1.1980485254128388,0.39499998092651367
3302,25066,25,5,Vodo Cadore,Belluno,Veneto,841,BL,0.6386861324745373,0.7018781741229974,0.42500001192092896
3303,25067,25,5,Voltago Agordino,Belluno,Veneto,835,BL,0.7557720596737721,0.5730689769648547,0.4950000047683716
3304,25069,25,5,Zoppè di Cadore,Belluno,Veneto,197,BL,0.723199999332428,0.36160442727098413,0.5950000286102295
3305,25070,25,5,Quero Vas,Belluno,Veneto,3149,BL,1.4325763311322408,2.1280774842457695,0.6975000202655792
3306,25071,25,5,Longarone,Belluno,Veneto,5172,BL,1.3120056511150242,2.6266510584306686,0.4449999928474426
3307,25072,25,5,Alpago,Belluno,Veneto,6791,BL,1.9604684094977534,2.423807095280735,1.0550000667572021
3308,25073,25,5,Val di Zoldo,Belluno,Veneto,2951,BL,0.7031873496489514,0.7668471657865584,0.4399999976158142
3309,25074,25,5,Borgo Valbelluna,Belluno,Veneto,13515,BL,1.0582301341404732,1.0223419568142236,0.675000011920929
3310,26001,26,5,Altivole,Treviso,Veneto,6996,TV,6.3504365096016535,3.642610203949434,5.152500152587891
3311,26002,26,5,Arcade,Treviso,Veneto,4522,TV,6.266770914196968,4.107286878210284,4.0325000286102295
3312,26003,26,5,Asolo,Treviso,Veneto,9000,TV,5.054315056702862,3.3458935248910704,3.865000009536743
3313,26004,26,5,Borso del Grappa,Treviso,Veneto,5896,TV,2.6016489438554076,2.831306565462654,1.0399999618530273
3314,26005,26,5,Breda di Piave,Treviso,Veneto,7698,TV,5.0905673563057645,2.826170785508297,4.400000095367432
3315,26006,26,5,Caerano di San Marco,Treviso,Veneto,7903,TV,8.946086893910946,5.351520794248461,6.895000457763672
3316,26007,26,5,Cappella Maggiore,Treviso,Veneto,4715,TV,5.1296969525741805,2.7718298011803935,4.6000001430511475
3317,26008,26,5,Carbonera,Treviso,Veneto,11334,TV,9.838584089701154,5.36743980419454,7.909999847412109
3318,26009,26,5,Casale sul Sile,Treviso,Veneto,12914,TV,10.184303829941568,5.894240948141957,8.760000228881836
3319,26010,26,5,Casier,Treviso,Veneto,11292,TV,13.804013230298695,6.2848771364027245,13.78499984741211
3320,26011,26,5,Castelcucco,Treviso,Veneto,2293,TV,4.084705871694228,3.0630942746840497,2.75
3321,26012,26,5,Castelfranco Veneto,Treviso,Veneto,33459,TV,10.597674830810174,8.528261002058244,7.21750020980835
3322,26013,26,5,Castello di Godego,Treviso,Veneto,7219,TV,6.895333328701201,3.980886896197649,5.864999771118164
3323,26014,26,5,Cavaso del Tomba,Treviso,Veneto,2866,TV,2.4411111115305513,2.1724543615894283,1.925000011920929
3324,26015,26,5,Cessalto,Treviso,Veneto,3865,TV,4.854054852956679,5.731272127653991,2.4800000190734863
3325,26016,26,5,Chiarano,Treviso,Veneto,3679,TV,3.4004273414611816,2.401217238272599,2.505000114440918
3326,26017,26,5,Cimadolmo,Treviso,Veneto,3398,TV,3.74490738135797,2.697875101037923,2.7074999809265137
3327,26018,26,5,Cison di Valmarino,Treviso,Veneto,2632,TV,1.348742506104315,1.2354623303376517,1.100000023841858
3328,26019,26,5,Codognè,Treviso,Veneto,5256,TV,4.598582674199202,2.5309641761988506,4.090000152587891
3329,26020,26,5,Colle Umberto,Treviso,Veneto,5129,TV,7.235714280760133,3.7809474001339107,6.494999885559082
3330,26021,26,5,Conegliano,Treviso,Veneto,35065,TV,8.444741813229843,7.494894344490208,4.804999828338623
3331,26022,26,5,Cordignano,Treviso,Veneto,6949,TV,4.4181543476629574,3.3484483376133585,3.240000009536743
3332,26023,26,5,Cornuda,Treviso,Veneto,6235,TV,7.022191725365103,6.158137920779602,4.579999923706055
3333,26025,26,5,Crocetta del Montello,Treviso,Veneto,6085,TV,4.036751588438727,3.923720364263259,2.0149998664855957
3334,26026,26,5,Farra di Soligo,Treviso,Veneto,8585,TV,4.043395071853826,3.335161355773191,2.702500104904175
3335,26027,26,5,Follina,Treviso,Veneto,3712,TV,2.71477941073039,2.975106900018606,1.3525000214576721
3336,26028,26,5,Fontanelle,Treviso,Veneto,5671,TV,4.276666661993188,3.370279177479907,2.9000000953674316
3337,26029,26,5,Fonte,Treviso,Veneto,5918,TV,5.189345212209792,3.2037232396972617,3.8700000047683716
3338,26030,26,5,Fregona,Treviso,Veneto,2843,TV,1.2177199995517731,1.2729675615143285,0.6175000071525574
3339,26031,26,5,Gaiarine,Treviso,Veneto,5991,TV,5.818558270214526,3.6495797481422287,4.619999885559082
3340,26032,26,5,Giavera del Montello,Treviso,Veneto,5168,TV,4.341826099934785,3.629065491208367,2.9000000953674316
3341,26033,26,5,Godega di Sant'Urbano,Treviso,Veneto,5966,TV,6.5019580200835545,5.0972802223337865,4.545000076293945
3342,26034,26,5,Gorgo al Monticano,Treviso,Veneto,4053,TV,4.416064510037822,3.8909985384906016,2.9149999618530273
3343,26035,26,5,Istrana,Treviso,Veneto,9095,TV,6.271414463457308,3.04990264342308,5.734999895095825
3344,26036,26,5,Loria,Treviso,Veneto,9249,TV,5.1189552154113995,2.705638061871344,4.307500123977661
3345,26037,26,5,Mansuè,Treviso,Veneto,4934,TV,6.167564950980149,5.166208978280268,4.067500114440918
3346,26038,26,5,Mareno di Piave,Treviso,Veneto,9601,TV,5.282547168011935,3.8783582003732473,3.890000104904175
3347,26039,26,5,Maser,Treviso,Veneto,5154,TV,3.794628392200212,2.4483840166965343,3.2225000858306885
3348,26040,26,5,Maserada sul Piave,Treviso,Veneto,9316,TV,4.88135295755723,3.7576157429507355,3.190000057220459
3349,26041,26,5,Meduna di Livenza,Treviso,Veneto,2944,TV,3.694550547706947,2.4399266034797913,2.8450000286102295
3350,26042,26,5,Miane,Treviso,Veneto,3219,TV,1.7224571415356227,1.9462092021501771,1.0299999713897705
3351,26043,26,5,Mogliano Veneto,Treviso,Veneto,27751,TV,10.179157062508594,7.524895745252029,7.505000114440918
3352,26044,26,5,Monastier di Treviso,Treviso,Veneto,4405,TV,5.2666666372448,5.958569901403008,2.7049999237060547
3353,26045,26,5,Monfumo,Treviso,Veneto,1320,TV,1.8201428498540606,0.4590315710759477,1.6775000095367432
3354,26046,26,5,Montebelluna,Treviso,Veneto,31551,TV,8.743509043346751,8.155190759462833,5.439999580383301
3355,26047,26,5,Morgano,Treviso,Veneto,4459,TV,5.62453843997075,2.6972869068764003,4.880000114440918
3356,26048,26,5,Moriago della Battaglia,Treviso,Veneto,2787,TV,4.686250012171896,3.901236357667591,3.390000104904175
3357,26049,26,5,Motta di Livenza,Treviso,Veneto,10814,TV,6.460331734887797,6.704011988651654,3.5950000286102295
3358,26050,26,5,Nervesa della Battaglia,Treviso,Veneto,6538,TV,4.84242497086525,4.690742195217057,2.9774999618530273
3359,26051,26,5,Oderzo,Treviso,Veneto,20322,TV,6.922160485153826,6.819140924055696,4.305000305175781
3360,26052,26,5,Ormelle,Treviso,Veneto,4454,TV,5.367644214859376,3.7800855574012515,3.6825000047683716
3361,26053,26,5,Orsago,Treviso,Veneto,3862,TV,5.5092856884002686,3.8808373713631172,3.490000009536743
3362,26055,26,5,Paese,Treviso,Veneto,21726,TV,7.430573315795408,4.440978798103384,5.81499981880188
3363,26056,26,5,Pederobba,Treviso,Veneto,7351,TV,4.3191772208938115,3.296554392256461,3.2775001525878906
3364,26057,26,5,Pieve di Soligo,Treviso,Veneto,11858,TV,9.517792769380518,8.630131172696709,6.630000114440918
3365,26058,26,5,Ponte di Piave,Treviso,Veneto,8271,TV,4.8263858407735825,4.547061537721832,2.652500033378601
3366,26059,26,5,Ponzano Veneto,Treviso,Veneto,13045,TV,8.378333363422128,4.82753337511207,6.764999866485596
3367,26060,26,5,Portobuffolè,Treviso,Veneto,751,TV,7.747963022302698,8.245054640546382,5.590000152587891
3368,26061,26,5,Possagno,Treviso,Veneto,2184,TV,2.2511267615875727,2.5500398072937416,0.7450000047683716
3369,26062,26,5,Povegliano,Treviso,Veneto,5159,TV,4.6679870339183065,2.0933308435147007,3.869999885559082
3370,26063,26,5,Preganziol,Treviso,Veneto,17119,TV,11.061353278339357,8.499605656404366,7.630000114440918
3371,26064,26,5,Quinto di Treviso,Treviso,Veneto,9917,TV,7.580178590757506,4.587459634191588,5.9624998569488525
3372,26065,26,5,Refrontolo,Treviso,Veneto,1689,TV,2.940281696722541,1.6695044143264912,2.7649998664855957
3373,26066,26,5,Resana,Treviso,Veneto,9423,TV,6.707945209659942,3.4348507387840925,5.559999942779541
3374,26067,26,5,Revine Lago,Treviso,Veneto,2103,TV,1.5953181846575304,1.471689076671188,0.7949999868869781
3375,26068,26,5,Riese Pio X,Treviso,Veneto,10934,TV,5.928305083075486,3.893174354872127,4.355000019073486
3376,26069,26,5,Roncade,Treviso,Veneto,14609,TV,4.662903683381446,3.5115880683456946,3.3400001525878906
3377,26070,26,5,Salgareda,Treviso,Veneto,6647,TV,5.606823877718464,4.563400224097906,3.990000009536743
3378,26071,26,5,San Biagio di Callalta,Treviso,Veneto,12950,TV,6.030139365262686,4.790665094452644,4.425000190734863
3379,26072,26,5,San Fior,Treviso,Veneto,6937,TV,7.801699948310852,7.69845025070381,5.012499809265137
3380,26073,26,5,San Pietro di Feletto,Treviso,Veneto,5154,TV,4.242702692478627,2.004334006604562,3.8249998092651367
3381,26074,26,5,San Polo di Piave,Treviso,Veneto,4873,TV,4.615210046287344,3.2810984239923853,3.3299999237060547
3382,26075,26,5,Santa Lucia di Piave,Treviso,Veneto,9094,TV,6.0674122718342565,4.144580286365813,5.0325000286102295
3383,26076,26,5,San Vendemiano,Treviso,Veneto,9935,TV,13.303009278244442,8.074325625857629,11.462500095367432
3384,26077,26,5,San Zenone degli Ezzelini,Treviso,Veneto,7334,TV,5.2845652404038805,2.887012985753264,4.409999847412109
3385,26078,26,5,Sarmede,Treviso,Veneto,3001,TV,2.510047157980361,1.5537540545941275,2.307499885559082
3386,26079,26,5,Segusino,Treviso,Veneto,1876,TV,1.8572857101758322,2.0737989996114328,0.9300000071525574
3387,26080,26,5,Sernaglia della Battaglia,Treviso,Veneto,6161,TV,5.409826066183007,4.209541550718837,4.425000190734863
3388,26081,26,5,Silea,Treviso,Veneto,10048,TV,12.256333301180884,11.399283436905312,7.465000152587891
3389,26082,26,5,Spresiano,Treviso,Veneto,12168,TV,8.39617448605147,6.549564308921331,6.329999923706055
3390,26083,26,5,Susegana,Treviso,Veneto,11747,TV,6.214708151984308,5.931903679853105,3.934999942779541
3391,26084,26,5,Tarzo,Treviso,Veneto,4262,TV,2.4104814922368085,1.7811130564663875,1.6050000190734863
3392,26085,26,5,Trevignano,Treviso,Veneto,10713,TV,7.17772428271098,5.212907065169316,5.0
3393,26086,26,5,Treviso,Treviso,Veneto,85456,TV,18.69162461359042,13.620627710169137,14.174999237060547
3394,26087,26,5,Valdobbiadene,Treviso,Veneto,10243,TV,2.560303857560316,3.062585502387893,1.2225000262260437
3395,26088,26,5,Vazzola,Treviso,Veneto,6921,TV,5.9214041371868085,3.9594675291510137,4.705000162124634
3396,26089,26,5,Vedelago,Treviso,Veneto,16616,TV,5.239491539823133,3.348419206717694,4.004999876022339
3397,26090,26,5,Vidor,Treviso,Veneto,3648,TV,4.374430411978613,2.9127425694974334,3.6500000953674316
3398,26091,26,5,Villorba,Treviso,Veneto,17694,TV,13.010057843489454,8.38891575300195,11.199999809265137
3399,26092,26,5,Vittorio Veneto,Treviso,Veneto,27789,TV,3.78086498926712,4.931258071989967,1.7350000143051147
3400,26093,26,5,Volpago del Montello,Treviso,Veneto,10213,TV,3.729589861817658,2.937147453290105,2.917500138282776
3401,26094,26,5,Zenson di Piave,Treviso,Veneto,1756,TV,3.12349057422494,2.048226033787547,2.2750000953674316
3402,26095,26,5,Zero Branco,Treviso,Veneto,11466,TV,5.352114078982565,2.9049468312016566,4.295000076293945
3403,26096,26,5,Pieve del Grappa,Treviso,Veneto,6599,TV,2.8339485914629194,3.299729212228883,0.9124999940395355
3404,27001,27,5,Annone Veneto,Venezia,Veneto,3814,VE,3.15208608977842,2.7146993315769836,2.0149998664855957
3405,27002,27,5,Campagna Lupia,Venezia,Veneto,7247,VE,1.9131882650408185,2.284953801608655,1.024999976158142
3406,27003,27,5,Campolongo Maggiore,Venezia,Veneto,10761,VE,6.635551462278647,3.6522668724210066,5.5
3407,27004,27,5,Camponogara,Venezia,Veneto,13238,VE,6.529527575950923,3.371195776285341,5.515000343322754
3408,27005,27,5,Caorle,Venezia,Veneto,11476,VE,2.3211771437781197,4.724925244746204,0.9150000214576721
3409,27006,27,5,Cavarzere,Venezia,Veneto,13302,VE,2.263276727394488,3.287945159233486,1.100000023841858
3410,27007,27,5,Ceggia,Venezia,Veneto,6095,VE,5.189341143120167,5.18186463711378,3.190000057220459
3411,27008,27,5,Chioggia,Venezia,Veneto,48435,VE,3.0955890747986237,6.116177413066336,1.0800000429153442
3412,27009,27,5,Cinto Caomaggiore,Venezia,Veneto,3181,VE,2.958960005760193,2.0989533822727053,2.2950000762939453
3413,27010,27,5,Cona,Venezia,Veneto,2927,VE,1.6629508095360845,1.6462584823108606,1.1399999856948853
3414,27011,27,5,Concordia Sagittaria,Venezia,Veneto,10314,VE,2.2682188321615904,3.088703259570834,0.9550000429153442
3415,27012,27,5,Dolo,Venezia,Veneto,15080,VE,13.57365243992907,10.320813513454487,9.454999923706055
3416,27013,27,5,Eraclea,Venezia,Veneto,12197,VE,2.721345467784188,3.035967185745991,1.6274999976158142
3417,27014,27,5,Fiesso d'Artico,Venezia,Veneto,8437,VE,16.27820500349387,7.568225669101951,16.110000610351562
3418,27015,27,5,Fossalta di Piave,Venezia,Veneto,4154,VE,8.822321368115288,6.861486201083877,5.607500076293945
3419,27016,27,5,Fossalta di Portogruaro,Venezia,Veneto,5959,VE,4.4330409608389205,3.5516785708650063,3.244999885559082
3420,27017,27,5,Fossò,Venezia,Veneto,7018,VE,11.27796299369247,7.329490535739505,8.480000495910645
3421,27018,27,5,Gruaro,Venezia,Veneto,2785,VE,5.021476173400879,5.870899756236463,3.3449997901916504
3422,27019,27,5,Jesolo,Venezia,Veneto,26056,VE,7.7506998131946965,10.640932066673617,3.0949997901916504
3423,27020,27,5,Marcon,Venezia,Veneto,17495,VE,10.18959731143593,9.535952523927627,5.944999694824219
3424,27021,27,5,Martellago,Venezia,Veneto,21506,VE,11.149210511592397,4.94748722548392,9.617499828338623
3425,27022,27,5,Meolo,Venezia,Veneto,6316,VE,4.586217150092125,3.941613583085761,3.125
3426,27023,27,5,Mira,Venezia,Veneto,38332,VE,6.884911358990568,7.4448753701539685,4.052500009536743
3427,27024,27,5,Mirano,Venezia,Veneto,27440,VE,11.925738559527831,8.607328092883655,8.299999713897705
3428,27025,27,5,Musile di Piave,Venezia,Veneto,11388,VE,4.555403845585309,5.39951132915131,2.347499966621399
3429,27026,27,5,Noale,Venezia,Veneto,16176,VE,11.483489214945182,8.62229619403972,8.924999237060547
3430,27027,27,5,Noventa di Piave,Venezia,Veneto,7010,VE,11.3928094795772,10.448698425633008,7.289999961853027
3431,27028,27,5,Pianiga,Venezia,Veneto,12358,VE,14.519639659572292,10.039875870374095,10.844999313354492
3432,27029,27,5,Portogruaro,Venezia,Veneto,24632,VE,5.3629059907717584,7.5234042964343795,2.2849998474121094
3433,27030,27,5,Pramaggiore,Venezia,Veneto,4649,VE,3.6402430484692254,2.944444364190746,2.504999876022339
3434,27031,27,5,Quarto d'Altino,Venezia,Veneto,7998,VE,5.866396058689464,7.21831512318233,2.402500033378601
3435,27032,27,5,Salzano,Venezia,Veneto,12966,VE,13.103877627119726,7.763072499383387,9.467500686645508
3436,27033,27,5,San Donà di Piave,Venezia,Veneto,42250,VE,8.30966140535023,10.319363342747431,3.7849998474121094
3437,27034,27,5,San Michele al Tagliamento,Venezia,Veneto,11872,VE,3.0364939071601484,4.279195516148504,1.5074999928474426
3438,27035,27,5,Santa Maria di Sala,Venezia,Veneto,17655,VE,10.774140169666072,5.438551940281156,9.574999809265137
3439,27036,27,5,San Stino di Livenza,Venezia,Veneto,12862,VE,3.8769291306105185,5.624659530028229,1.7799999713897705
3440,27037,27,5,Scorzè,Venezia,Veneto,18972,VE,9.692942729840675,6.5271578468803595,7.610000133514404
3441,27038,27,5,Spinea,Venezia,Veneto,27619,VE,16.647441769755165,6.3877479763949685,16.174999237060547
3442,27039,27,5,Stra,Venezia,Veneto,7634,VE,16.416632691208196,5.94693660721731,14.690000534057617
3443,27040,27,5,Teglio Veneto,Venezia,Veneto,2272,VE,3.627045432726542,3.4375509505567927,2.75249981880188
3444,27041,27,5,Torre di Mosto,Venezia,Veneto,4800,VE,3.0678372086480605,3.2788178257858487,1.5950000286102295
3445,27042,27,5,Venezia,Venezia,Veneto,258685,VE,10.155042201846221,16.156923218084657,2.5299999713897705
3446,27043,27,5,Vigonovo,Venezia,Veneto,9958,VE,11.55322371658526,4.8413845299817275,10.612500190734863
3447,27044,27,5,Cavallino-Treporti,Venezia,Veneto,13508,VE,7.166377927609316,7.045934383654364,5.172500133514404
3448,28001,28,5,Abano Terme,Padova,Veneto,19827,PD,15.370614937094391,9.157624491007482,13.015000343322754
3449,28002,28,5,Agna,Padova,Veneto,3227,PD,2.696666657356989,2.1973612364396553,1.6749999523162842
3450,28003,28,5,Albignasego,Padova,Veneto,25874,PD,14.244117604584254,7.219052148292477,12.300000190734863
3451,28004,28,5,Anguillara Veneta,Padova,Veneto,4248,PD,2.6366528735673134,2.3520269832125456,1.7450000047683716
3452,28005,28,5,Arquà Petrarca,Padova,Veneto,1858,PD,3.498873232116162,2.0209677947868165,2.7799999713897705
3453,28006,28,5,Arre,Padova,Veneto,2120,PD,3.775140861390342,2.9448983008094047,2.5149998664855957
3454,28007,28,5,Arzergrande,Padova,Veneto,4843,PD,6.305562549829483,6.081387142872522,3.8949999809265137
3455,28008,28,5,Bagnoli di Sopra,Padova,Veneto,3417,PD,4.765561198093454,6.665604288472524,2.409999966621399
3456,28009,28,5,Baone,Padova,Veneto,3114,PD,2.7819424618919975,1.5806407122779877,2.2799999713897705
3457,28010,28,5,Barbona,Padova,Veneto,621,PD,1.9909803843965717,0.6726440337678021,1.7699999809265137
3458,28011,28,5,Battaglia Terme,Padova,Veneto,3882,PD,6.501249925957786,6.0281712292833705,3.2274999618530273
